date,spx,dji,ixic,rut
2023-01-26,4060.4299,33949.4102,11512.4102,1903.0601
2023-01-27,4070.5601,33978.0781,11621.71,1911.46
2023-01-30,4017.77,33717.0898,11393.8096,1885.72
2023-01-31,4076.6001,34086.0391,11584.5498,1931.9399
2023-02-01,4119.21,34092.9609,11816.3203,1960.8101
2023-02-02,4179.7598,34053.9414,12200.8203,2001.22
2023-02-03,4136.48,33926.0117,12006.9502,1985.53
2023-02-06,4111.0801,33891.0195,11887.4502,1957.72
2023-02-07,4164.0,34156.6914,12113.79,1972.61
2023-02-08,4117.8599,33949.0117,11910.5195,1942.6
2023-02-09,4081.5,33699.8789,11789.5801,1915.34
2023-02-10,4090.46,33869.2695,11718.1201,1918.8101
2023-02-13,4137.29,34245.9297,11891.79,1941.14
2023-02-14,4136.1299,34089.2695,11960.1504,1939.91
2023-02-15,4147.6001,34128.0508,12070.5898,1960.97
2023-02-16,4090.4099,33696.8516,11855.8301,1942.21
2023-02-17,4079.0901,33826.6914,11787.2695,1946.36
2023-02-21,3997.3401,33129.5898,11492.2998,1888.21
2023-02-22,3991.05,33045.0898,11507.0703,1894.6801
2023-02-23,4012.3201,33153.9102,11590.4004,1908.09
2023-02-24,3970.04,32816.9219,11394.9404,1890.49
2023-02-27,3982.24,32889.0898,11466.9805,1896.27
2023-02-28,3970.1499,32656.6992,11455.54,1896.99
2023-03-01,3951.3899,32661.8398,11379.4805,1898.4301
2023-03-02,3981.3501,33003.5703,11462.9805,1902.66
2023-03-03,4045.6399,33390.9688,11689.0098,1928.26
2023-03-06,4048.4199,33431.4414,11675.7402,1899.76
2023-03-07,3986.3701,32856.4609,11530.3301,1878.72
2023-03-08,3992.01,32798.3984,11576.0,1879.48
2023-03-09,3918.3201,32254.8594,11338.3496,1826.59
2023-03-10,3861.5901,31909.6406,11138.8896,1772.7
2023-03-13,3855.76,31819.1406,11188.8398,1744.3
2023-03-14,3919.29,32155.4004,11428.1504,1776.89
2023-03-15,3891.9299,31874.5703,11434.0498,1745.9399
2023-03-16,3960.28,32246.5508,11717.2803,1771.24
2023-03-17,3916.6399,31861.9805,11630.5098,1725.89
2023-03-20,3951.5701,32244.5801,11675.54,1744.99
2023-03-21,4002.8701,32560.5996,11860.1104,1777.74
2023-03-22,3936.97,32030.1094,11669.96,1727.36
2023-03-23,3948.72,32105.25,11787.4004,1720.29
2023-03-24,3970.99,32237.5293,11823.96,1734.92
2023-03-27,3977.53,32432.0801,11768.8398,1753.67
2023-03-28,3971.27,32394.25,11716.0801,1752.63
2023-03-29,4027.8101,32717.5996,11926.2402,1771.6
2023-03-30,4050.8301,32859.0312,12013.4697,1768.38
2023-03-31,4109.3101,33274.1484,12221.9102,1802.48
2023-04-03,4124.5098,33601.1484,12189.4502,1802.3101
2023-04-04,4100.6001,33402.3789,12126.3301,1769.65
2023-04-05,4090.3799,33482.7188,11996.8604,1752.13
2023-04-06,4105.02,33485.2891,12087.96,1754.46
2023-04-10,4109.1099,33586.5195,12084.3604,1772.4399
2023-04-11,4108.9399,33684.7891,12031.8799,1786.59
2023-04-12,4091.95,33646.5,11929.3398,1773.7
2023-04-13,4146.2202,34029.6914,12166.2695,1796.6801
2023-04-14,4137.6401,33886.4688,12123.4697,1781.15
2023-04-17,4151.3198,33987.1797,12157.7197,1802.84
2023-04-18,4154.8701,33976.6289,12153.4102,1795.55
2023-04-19,4154.52,33897.0117,12157.2305,1799.4399
2023-04-20,4129.79,33786.6211,12059.5596,1789.7
2023-04-21,4133.52,33808.9609,12072.46,1791.51
2023-04-24,4137.04,33875.3984,12037.2002,1788.87
2023-04-25,4071.6299,33530.8281,11799.1602,1745.95
2023-04-26,4055.99,33301.8711,11854.3496,1730.41
2023-04-27,4135.3501,33826.1602,12142.2402,1751.22
2023-04-28,4169.48,34098.1602,12226.5801,1768.99
2023-05-01,4167.8701,34051.6992,12212.5996,1769.21
2023-05-02,4119.5801,33684.5312,12080.5098,1732.11
2023-05-03,4090.75,33414.2383,12025.3301,1739.28
2023-05-04,4061.22,33127.7383,11966.4004,1718.8101
2023-05-05,4136.25,33674.3789,12235.4102,1759.88
2023-05-08,4138.1201,33618.6914,12256.9199,1754.47
2023-05-09,4119.1699,33561.8086,12179.5498,1749.6801
2023-05-10,4137.6401,33531.3281,12306.4404,1759.51
2023-05-11,4130.6201,33309.5117,12328.5098,1744.71
2023-05-12,4124.0801,33300.6211,12284.7402,1740.85
2023-05-15,4136.2798,33348.6016,12365.21,1761.55
2023-05-16,4109.8999,33012.1406,12343.0498,1736.1801
2023-05-17,4158.77,33420.7695,12500.5703,1774.5
2023-05-18,4198.0498,33535.9102,12688.8398,1784.86
2023-05-19,4191.98,33426.6289,12657.9004,1773.72
2023-05-22,4192.6299,33286.5781,12720.7803,1795.38
2023-05-23,4145.5801,33055.5117,12560.25,1787.71
2023-05-24,4115.2402,32799.9219,12484.1602,1767.0
2023-05-25,4151.2798,32764.6504,12698.0898,1754.6
2023-05-26,4205.4502,33093.3398,12975.6904,1773.02
2023-05-30,4205.52,33042.7812,13017.4297,1767.29
2023-05-31,4179.8301,32908.2695,12935.29,1749.65
2023-06-01,4221.02,33061.5703,13100.9805,1767.9399
2023-06-02,4282.3701,33762.7617,13240.7695,1830.91
2023-06-05,4273.79,33562.8594,13229.4297,1806.71
2023-06-06,4283.8501,33573.2812,13276.4199,1855.4
2023-06-07,4267.52,33665.0195,13104.9004,1888.45
2023-06-08,4293.9302,33833.6094,13238.5195,1880.78
2023-06-09,4298.8599,33876.7812,13259.1396,1865.71
2023-06-12,4338.9302,34066.3281,13461.9199,1873.21
2023-06-13,4369.0098,34212.1211,13573.3203,1896.33
2023-06-14,4372.5898,33979.3281,13626.4805,1874.1
2023-06-15,4425.8398,34408.0586,13782.8203,1889.28
2023-06-16,4409.5898,34299.1211,13689.5703,1875.47
2023-06-20,4388.71,34053.8711,13667.29,1866.7
2023-06-21,4365.6899,33951.5195,13502.2002,1863.01
2023-06-22,4381.8901,33946.7109,13630.6104,1848.1801
2023-06-23,4348.3301,33727.4297,13492.5195,1821.63
2023-06-26,4328.8198,33714.7109,13335.7803,1823.26
2023-06-27,4378.4102,33926.7383,13555.6699,1849.9301
2023-06-28,4376.8599,33852.6602,13591.75,1858.71
2023-06-29,4396.4399,34122.4219,13591.3301,1881.59
2023-06-30,4450.3799,34407.6016,13787.9199,1888.73
2023-07-03,4455.5898,34418.4688,13816.7695,1896.78
2023-07-05,4446.8198,34288.6406,13791.6504,1872.91
2023-07-06,4411.5898,33922.2617,13679.04,1842.23
2023-07-07,4398.9502,33734.8789,13660.7197,1864.66
2023-07-10,4409.5298,33944.3984,13685.4805,1895.25
2023-07-11,4439.2598,34261.4219,13760.7002,1913.36
2023-07-12,4472.1602,34347.4297,13918.96,1933.38
2023-07-13,4510.04,34395.1406,14138.5703,1950.89
2023-07-14,4505.4199,34509.0312,14113.7002,1931.09
2023-07-17,4522.79,34585.3516,14244.9502,1951.27
2023-07-18,4554.98,34951.9297,14353.6396,1976.0699
2023-07-19,4565.7202,35061.2109,14358.0195,1984.89
2023-07-20,4534.8701,35225.1797,14063.3096,1967.16
2023-07-21,4536.3398,35227.6914,14032.8096,1960.26
2023-07-24,4554.6401,35411.2383,14058.8701,1965.6801
2023-07-25,4567.46,35438.0703,14144.5596,1966.11
2023-07-26,4566.75,35520.1211,14127.2803,1980.36
2023-07-27,4537.4102,35282.7188,14050.1104,1954.9
2023-07-28,4582.23,35459.2891,14316.6602,1981.54
2023-07-31,4588.96,35559.5312,14346.0195,2003.1801
2023-08-01,4576.73,35630.6797,14283.9102,1994.17
2023-08-02,4513.3901,35282.5195,13973.4502,1966.83
2023-08-03,4501.8901,35215.8906,13959.7197,1961.4
2023-08-04,4478.0298,35065.6211,13909.2402,1957.46
2023-08-07,4518.4399,35473.1289,13994.4004,1958.9399
2023-08-08,4499.3799,35314.4883,13884.3203,1947.42
2023-08-09,4467.71,35123.3594,13722.0195,1930.77
2023-08-10,4468.8301,35176.1484,13737.9902,1922.62
2023-08-11,4464.0498,35281.3984,13644.8496,1925.11
2023-08-14,4489.7202,35307.6289,13788.3301,1920.49
2023-08-15,4437.8599,34946.3906,13631.0498,1895.75
2023-08-16,4404.3301,34765.7383,13474.6299,1871.52
2023-08-17,4370.3599,34474.8281,13316.9297,1850.0601
2023-08-18,4369.71,34500.6602,13290.7803,1859.42
2023-08-21,4399.77,34463.6914,13497.5898,1856.01
2023-08-22,4387.5498,34288.8281,13505.8701,1850.84
2023-08-23,4436.0098,34472.9805,13721.0303,1870.03
2023-08-24,4376.3101,34099.4219,13463.9697,1846.28
2023-08-25,4405.71,34346.8984,13590.6504,1853.63
2023-08-28,4433.3101,34559.9805,13705.1299,1869.01
2023-08-29,4497.6299,34852.6719,13943.7598,1895.54
2023-08-30,4514.8701,34890.2383,14019.3096,1903.21
2023-08-31,4507.6602,34721.9102,14034.9697,1899.6801
2023-09-01,4515.77,34837.7109,14031.8096,1920.83
2023-09-05,4496.8301,34641.9688,14020.9502,1880.45
2023-09-06,4465.48,34443.1914,13872.4697,1874.28
2023-09-07,4451.1401,34500.7305,13748.8301,1855.76
2023-09-08,4457.4902,34576.5898,13761.5303,1851.54
2023-09-11,4487.46,34663.7188,13917.8896,1855.14
2023-09-12,4461.8999,34645.9883,13773.6104,1855.3199
2023-09-13,4467.4399,34575.5312,13813.5898,1840.84
2023-09-14,4505.1001,34907.1094,13926.0498,1866.63
2023-09-15,4450.3198,34618.2383,13708.3301,1847.03
2023-09-18,4453.5298,34624.3008,13710.2402,1834.3
2023-09-19,4443.9502,34517.7305,13678.1904,1826.53
2023-09-20,4402.2002,34440.8789,13469.1299,1810.1
2023-09-21,4330.0,34070.4219,13223.9805,1781.83
2023-09-22,4320.0601,33963.8398,13211.8096,1776.5
2023-09-25,4337.4399,34006.8789,13271.3203,1784.24
2023-09-26,4273.5298,33618.8789,13063.6104,1761.61
2023-09-27,4274.5098,33550.2695,13092.8496,1778.9
2023-09-28,4299.7002,33666.3398,13201.2803,1794.3101
2023-09-29,4288.0498,33507.5,13219.3203,1785.1
2023-10-02,4288.3901,33433.3516,13307.7695,1756.8199
2023-10-03,4229.4502,33002.3789,13059.4697,1727.15
2023-10-04,4263.75,33129.5508,13236.0098,1729.01
2023-10-05,4258.1899,33119.5703,13219.8301,1731.51
2023-10-06,4308.5,33407.5781,13431.3398,1745.5601
2023-10-09,4335.6602,33604.6484,13484.2402,1755.99
2023-10-10,4358.2402,33739.3008,13562.8398,1775.95
2023-10-11,4376.9502,33804.8711,13659.6797,1773.3
2023-10-12,4349.6099,33631.1406,13574.2197,1734.25
2023-10-13,4327.7798,33670.2891,13407.2305,1719.71
2023-10-16,4373.6299,33984.5391,13567.9805,1747.0601
2023-10-17,4373.2002,33997.6484,13533.75,1766.05
2023-10-18,4314.6001,33665.0781,13314.2998,1728.8101
2023-10-19,4278.0,33414.1719,13186.1797,1702.7
2023-10-20,4224.1602,33127.2812,12983.8096,1680.79
2023-10-23,4217.04,32936.4102,13018.3301,1665.88
2023-10-24,4247.6802,33141.3789,13139.8701,1679.5
2023-10-25,4186.77,33035.9297,12821.2197,1651.4301
2023-10-26,4137.23,32784.3008,12595.6104,1657.0
2023-10-27,4117.3701,32417.5898,12643.0098,1636.9399
2023-10-30,4166.8198,32928.9609,12789.4805,1647.29
2023-10-31,4193.7998,33052.8711,12851.2402,1662.28
2023-11-01,4237.8599,33274.5781,13061.4697,1669.7
2023-11-02,4317.7798,33839.0781,13294.1904,1714.21
2023-11-03,4358.3398,34061.3203,13478.2803,1760.7
2023-11-06,4365.98,34095.8594,13518.7803,1737.9399
2023-11-07,4378.3799,34152.6016,13639.8604,1733.15
2023-11-08,4382.7798,34112.2695,13650.4102,1714.0699
2023-11-09,4347.3501,33891.9414,13521.4502,1687.24
2023-11-10,4415.2402,34283.1016,13798.1104,1705.3199
2023-11-13,4411.5498,34337.8711,13767.7402,1705.5
2023-11-14,4495.7002,34827.6992,14094.3799,1798.3199
2023-11-15,4502.8799,34991.2109,14103.8398,1801.22
2023-11-16,4508.2402,34945.4688,14113.6699,1773.76
2023-11-17,4514.02,34947.2812,14125.4805,1797.77
2023-11-20,4547.3799,35151.0391,14284.5303,1807.08
2023-11-21,4538.1899,35088.2891,14199.9805,1783.26
2023-11-22,4556.6201,35273.0312,14265.8604,1795.54
2023-11-24,4559.3398,35390.1484,14250.8496,1807.5
2023-11-27,4550.4302,35333.4688,14241.0195,1801.15
2023-11-28,4554.8901,35416.9805,14281.7598,1792.8101
2023-11-29,4550.5801,35430.4219,14258.4902,1803.8101
2023-11-30,4567.7998,35950.8906,14226.2197,1809.02
2023-12-01,4594.6299,36245.5,14305.0303,1862.64
2023-12-04,4569.7798,36204.4414,14185.4902,1882.02
2023-12-05,4567.1802,36124.5586,14229.9102,1856.04
2023-12-06,4549.3398,36054.4297,14146.71,1852.05
2023-12-07,4585.5898,36117.3789,14339.9902,1868.25
2023-12-08,4604.3701,36247.8711,14403.9697,1880.8199
2023-12-11,4622.4399,36404.9297,14432.4902,1883.6801
2023-12-12,4643.7002,36577.9414,14533.4004,1881.27
2023-12-13,4707.0898,37090.2383,14733.96,1947.51
2023-12-14,4719.5498,37248.3516,14761.5596,2000.51
2023-12-15,4719.1899,37305.1602,14813.9199,1985.13
2023-12-18,4740.5601,37306.0195,14904.8096,1982.42
2023-12-19,4768.3701,37557.9219,15003.2197,2020.95
2023-12-20,4698.3501,37082.0,14777.9404,1982.84
2023-12-21,4746.75,37404.3516,14963.8701,2017.0601
2023-12-22,4754.6299,37385.9688,14992.9697,2033.96
2023-12-26,4774.75,37545.3281,15074.5703,2059.1899
2023-12-27,4781.5801,37656.5195,15099.1797,2066.21
2023-12-28,4783.3501,37710.1016,15095.1396,2058.3401
2023-12-29,4769.8301,37689.5391,15011.3496,2027.0699
2024-01-02,4742.8301,37715.0391,14765.9404,2012.8
2024-01-03,4704.8101,37430.1914,14592.21,1959.2
2024-01-04,4688.6802,37440.3398,14510.2998,1957.73
2024-01-05,4697.2402,37466.1094,14524.0703,1951.14
2024-01-08,4763.54,37683.0117,14843.7695,1989.01
2024-01-09,4756.5,37525.1602,14857.71,1968.04
2024-01-10,4783.4502,37695.7305,14969.6504,1970.26
2024-01-11,4780.2402,37711.0195,14970.1904,1955.46
2024-01-12,4783.8301,37592.9805,14972.7598,1950.96
2024-01-16,4765.98,37361.1211,14944.3496,1927.3
2024-01-17,4739.21,37266.6719,14855.6201,1913.17
2024-01-18,4780.9399,37468.6094,15055.6504,1923.65
2024-01-19,4839.8101,37863.8008,15310.9697,1944.39
2024-01-22,4850.4302,38001.8086,15360.29,1983.38
2024-01-23,4864.6001,37905.4492,15425.9404,1976.27
2024-01-24,4868.5498,37806.3906,15481.9199,1961.86
2024-01-25,4894.1602,38049.1289,15510.5,1975.88
2024-01-26,4890.9702,38109.4297,15455.3604,1978.33
2024-01-29,4927.9302,38333.4492,15628.04,2011.42
2024-01-30,4924.9702,38467.3086,15509.9004,1996.24
2024-01-31,4845.6499,38150.3008,15164.0098,1947.34
2024-02-01,4906.1899,38519.8398,15361.6396,1974.42
2024-02-02,4958.6099,38654.4219,15628.9502,1962.73
2024-02-05,4942.8101,38380.1211,15597.6797,1937.24
2024-02-06,4954.23,38521.3594,15609.0,1953.63
2024-02-07,4995.0601,38677.3594,15756.6396,1950.36
2024-02-08,4997.9102,38726.3281,15793.71,1979.7
2024-02-09,5026.6099,38671.6914,15990.6602,2009.99
2024-02-12,5021.8398,38797.3789,15942.5498,2045.26
2024-02-13,4953.1699,38272.75,15655.5996,1964.17
2024-02-14,5000.6201,38424.2695,15859.1504,2012.1
2024-02-15,5029.73,38773.1211,15906.1699,2061.48
2024-02-16,5005.5698,38627.9883,15775.6504,2045.14
2024-02-20,4975.5098,38563.8008,15630.7803,2004.14
2024-02-21,4981.7998,38612.2383,15580.8701,1994.74
2024-02-22,5087.0298,39069.1094,16041.6201,2013.84
2024-02-23,5088.7998,39131.5312,15996.8203,2016.6899
2024-02-26,5069.5298,39069.2305,15976.25,2028.97
2024-02-27,5078.1802,38972.4102,16035.2998,2056.1101
2024-02-28,5069.7598,38949.0195,15947.7402,2040.3101
2024-02-29,5096.27,38996.3906,16091.9199,2054.8401
2024-03-01,5137.0801,39087.3789,16274.9404,2076.3899
2024-03-04,5130.9502,38989.8281,16207.5098,2074.3101
2024-03-05,5078.6499,38585.1914,15939.5898,2053.71
2024-03-06,5104.7598,38661.0508,16031.54,2068.0901
2024-03-07,5157.3599,38791.3516,16273.3799,2084.74
2024-03-08,5123.6899,38722.6914,16085.1104,2082.71
2024-03-11,5117.9399,38769.6602,16019.2695,2065.8799
2024-03-12,5175.27,39005.4883,16265.6396,2065.48
2024-03-13,5165.3101,39043.3203,16177.7695,2071.71
2024-03-14,5150.48,38905.6602,16128.5303,2031.1801
2024-03-15,5117.0898,38714.7695,15973.1699,2039.3199
2024-03-18,5149.4199,38790.4297,16103.4502,2024.74
2024-03-19,5178.5098,39110.7617,16166.79,2035.71
2024-03-20,5224.6201,39512.1289,16369.4102,2074.8799
2024-03-21,5241.5298,39781.3711,16401.8398,2098.5601
2024-03-22,5234.1802,39475.8984,16428.8203,2072.0
2024-03-25,5218.1899,39313.6406,16384.4707,2074.1599
2024-03-26,5203.5801,39282.3281,16315.7002,2070.1599
2024-03-27,5248.4902,39760.0781,16399.5195,2114.3501
2024-03-28,5254.3501,39807.3711,16379.46,2124.55
2024-04-01,5243.77,39566.8516,16396.8301,2102.8401
2024-04-02,5205.8101,39170.2383,16240.4502,2065.04
2024-04-03,5211.4902,39127.1406,16277.46,2076.2
2024-04-04,5147.21,38596.9805,16049.0801,2053.8301
2024-04-05,5204.3398,38904.0391,16248.5195,2063.47
2024-04-08,5202.3901,38892.8008,16253.96,2073.71
2024-04-09,5209.9102,38883.6719,16306.6396,2080.8
2024-04-10,5160.6401,38461.5117,16170.3604,2028.39
2024-04-11,5199.0601,38459.0781,16442.1992,2042.6
2024-04-12,5123.4102,37983.2383,16175.0898,2003.17
2024-04-15,5061.8198,37735.1094,15885.0195,1975.71
2024-04-16,5051.4102,37798.9688,15865.25,1967.48
2024-04-17,5022.21,37753.3086,15683.3701,1947.95
2024-04-18,5011.1201,37775.3789,15601.5,1942.96
2024-04-19,4967.23,37986.3984,15282.0098,1947.66
2024-04-22,5010.6001,38239.9805,15451.3096,1967.47
2024-04-23,5070.5498,38503.6914,15696.6396,2002.64
2024-04-24,5071.6299,38460.9219,15712.75,1995.4301
2024-04-25,5048.4199,38085.8008,15611.7598,1981.12
2024-04-26,5099.96,38239.6602,15927.9004,2002.0
2024-04-29,5116.1699,38386.0898,15983.0801,2016.03
2024-04-30,5035.6899,37815.9219,15657.8203,1973.91
2024-05-01,5018.3901,37903.2891,15605.4805,1980.23
2024-05-02,5064.2002,38225.6602,15840.96,2016.11
2024-05-03,5127.79,38675.6797,16156.3301,2035.72
2024-05-06,5180.7402,38852.2695,16349.25,2060.6699
2024-05-07,5187.7002,38884.2617,16332.5596,2064.6499
2024-05-08,5187.6699,39056.3906,16302.7598,2055.1399
2024-05-09,5214.0801,39387.7617,16346.2598,2073.6299
2024-05-10,5222.6802,39512.8398,16340.8701,2059.78
2024-05-13,5221.4199,39431.5117,16388.2402,2062.1201
2024-05-14,5246.6802,39558.1094,16511.1797,2085.6899
2024-05-15,5308.1499,39908.0,16742.3906,2109.46
2024-05-16,5297.1001,39869.3789,16698.3203,2096.25
2024-05-17,5303.27,40003.5898,16685.9707,2095.72
2024-05-20,5308.1299,39806.7695,16794.8691,2102.5
2024-05-21,5321.4102,39872.9883,16832.6191,2098.3601
2024-05-22,5307.0098,39671.0391,16801.5391,2081.71
2024-05-23,5267.8398,39065.2617,16736.0293,2048.4099
2024-05-24,5304.7202,39069.5898,16920.7891,2069.6699
2024-05-28,5306.04,38852.8594,17019.8809,2066.8501
2024-05-29,5266.9502,38441.5391,16920.5801,2036.1899
2024-05-30,5235.48,38111.4805,16737.0801,2056.6001
2024-05-31,5277.5098,38686.3203,16735.0195,2070.1299
2024-06-03,5283.3999,38571.0312,16828.6699,2059.6799
2024-06-04,5291.3398,38711.2891,16857.0508,2033.9399
2024-06-05,5354.0298,38807.3281,17187.9004,2063.8701
2024-06-06,5352.96,38886.1719,17173.1191,2049.4399
2024-06-07,5346.9902,38798.9883,17133.1309,2026.55
2024-06-10,5360.79,38868.0391,17192.5293,2031.61
2024-06-11,5375.3198,38747.4219,17343.5508,2024.35
2024-06-12,5421.0298,38712.2109,17608.4395,2057.1001
2024-06-13,5433.7402,38647.1016,17667.5605,2038.91
2024-06-14,5431.6001,38589.1602,17688.8809,2006.16
2024-06-17,5473.23,38778.1016,17857.0195,2022.01
2024-06-18,5487.0298,38834.8594,17862.2305,2025.23
2024-06-20,5473.1699,39134.7617,17721.5898,2017.39
2024-06-21,5464.6201,39150.3281,17689.3594,2022.03
2024-06-24,5447.8701,39411.2109,17496.8203,2030.8101
2024-06-25,5469.2998,39112.1602,17717.6504,2022.35
2024-06-26,5477.8999,39127.8008,17805.1602,2018.12
2024-06-27,5482.8701,39164.0586,17858.6797,2038.34
2024-06-28,5460.48,39118.8594,17732.5996,2047.6899
2024-07-01,5475.0898,39169.5195,17879.3008,2030.0699
2024-07-02,5509.0098,39331.8516,18028.7598,2033.87
2024-07-03,5537.02,39308.0,18188.3008,2036.62
2024-07-05,5567.1899,39375.8711,18352.7598,2026.73
2024-07-08,5572.8501,39344.7891,18403.7402,2038.67
2024-07-09,5576.98,39291.9688,18429.2891,2029.47
2024-07-10,5633.9102,39721.3594,18647.4492,2051.75
2024-07-11,5584.54,39753.75,18283.4102,2125.04
2024-07-12,5615.3501,40000.8984,18398.4492,2148.27
2024-07-15,5631.2202,40211.7188,18472.5703,2187.02
2024-07-16,5667.2002,40954.4805,18509.3398,2263.6699
2024-07-17,5588.27,41198.0781,17996.9199,2239.6699
2024-07-18,5544.5898,40665.0195,17871.2207,2198.29
2024-07-19,5505.0,40287.5312,17726.9395,2184.3501
2024-07-22,5564.4102,40415.4414,18007.5703,2220.6499
2024-07-23,5555.7402,40358.0898,17997.3496,2243.27
2024-07-24,5427.1299,39853.8711,17342.4102,2195.3701
2024-07-25,5399.2202,39935.0703,17181.7207,2222.98
2024-07-26,5459.1001,40589.3398,17357.8809,2260.0701
2024-07-29,5463.54,40539.9297,17370.1992,2235.3301
2024-07-30,5436.4399,40743.3281,17147.4199,2243.1399
2024-07-31,5522.2998,40842.7891,17599.4004,2254.48
2024-08-01,5446.6802,40347.9688,17194.1504,2186.1599
2024-08-02,5346.5601,39737.2617,16776.1602,2109.3101
2024-08-05,5186.3301,38703.2695,16200.0801,2039.16
2024-08-06,5240.0298,38997.6602,16366.8496,2064.3
2024-08-07,5199.5,38763.4492,16195.8096,2035.11
2024-08-08,5319.3101,39446.4883,16660.0195,2084.4199
2024-08-09,5344.1602,39497.5391,16745.3008,2080.9199
2024-08-12,5344.3901,39357.0117,16780.6094,2062.0801
2024-08-13,5434.4302,39765.6406,17187.6094,2095.1899
2024-08-14,5455.21,40008.3906,17192.5996,2084.3201
2024-08-15,5543.2202,40563.0586,17594.5,2135.47
2024-08-16,5554.25,40659.7617,17631.7207,2141.9199
2024-08-19,5608.25,40896.5312,17876.7695,2167.5
2024-08-20,5597.1201,40834.9688,17816.9395,2142.1899
2024-08-21,5620.8501,40890.4883,17918.9902,2170.5601
2024-08-22,5570.6401,40712.7812,17619.3496,2150.03
2024-08-23,5634.6099,41175.0781,17877.7891,2218.7
2024-08-26,5616.8398,41240.5195,17725.7695,2217.9199
2024-08-27,5625.7998,41250.5,17754.8203,2203.0
2024-08-28,5592.1802,41091.4219,17556.0293,2188.6399
2024-08-29,5591.96,41335.0508,17516.4297,2202.98
2024-08-30,5648.3999,41563.0781,17713.6191,2217.6299
2024-09-03,5528.9302,40936.9297,17136.3008,2149.21
2024-09-04,5520.0698,40974.9688,17084.3008,2145.22
2024-09-05,5503.4102,40755.75,17127.6602,2132.05
2024-09-06,5408.4199,40345.4102,16690.8301,2091.4099
2024-09-09,5471.0498,40829.5898,16884.5996,2097.78
2024-09-10,5495.52,40736.9609,17025.8809,2097.4399
2024-09-11,5554.1299,40861.7109,17395.5293,2103.8501
2024-09-12,5595.7598,41096.7695,17569.6797,2129.4299
2024-09-13,5626.02,41393.7812,17683.9805,2182.49
2024-09-16,5633.0898,41622.0781,17592.1309,2189.1699
2024-09-17,5634.5801,41606.1797,17628.0605,2205.48
2024-09-18,5618.2598,41503.1016,17573.3008,2206.3401
2024-09-19,5713.6401,42025.1914,18013.9805,2252.71
2024-09-20,5702.5498,42063.3594,17948.3203,2227.8899
2024-09-23,5718.5698,42124.6484,17974.2695,2220.28
2024-09-24,5732.9302,42208.2188,18074.5195,2223.99
2024-09-25,5722.2598,41914.75,18082.2109,2197.45
2024-09-26,5745.3701,42175.1094,18190.2891,2209.8701
2024-09-27,5738.1699,42313.0,18119.5898,2224.7
2024-09-30,5762.48,42330.1484,18189.1699,2229.97
2024-10-01,5708.75,42156.9688,17910.3594,2197.03
2024-10-02,5709.54,42196.5195,17925.1191,2195.01
2024-10-03,5699.9399,42011.5898,17918.4805,2180.1499
2024-10-04,5751.0698,42352.75,18137.8496,2212.8
2024-10-07,5695.9399,41954.2383,17923.9004,2193.0901
2024-10-08,5751.1299,42080.3711,18182.9199,2194.98
2024-10-09,5792.04,42512.0,18291.6191,2200.5901
2024-10-10,5780.0498,42454.1211,18282.0508,2188.4199
2024-10-11,5815.0298,42863.8594,18342.9395,2234.4099
2024-10-14,5859.8501,43065.2188,18502.6895,2248.6399
2024-10-15,5815.2598,42740.4219,18315.5898,2249.8201
2024-10-16,5842.4702,43077.6992,18367.0801,2286.6799
2024-10-17,5841.4702,43239.0508,18373.6094,2280.8501
2024-10-18,5864.6699,43275.9102,18489.5508,2276.0901
2024-10-21,5853.98,42931.6016,18540.0098,2239.71
2024-10-22,5851.2002,42924.8906,18579.7695,2231.53
2024-10-23,5797.4199,42514.9492,18276.6504,2213.8401
2024-10-24,5809.8599,42374.3594,18415.4902,2218.9199
2024-10-25,5808.1201,42114.3984,18518.6094,2207.99
2024-10-28,5823.52,42387.5703,18567.1895,2244.0701
2024-10-29,5832.9199,42233.0508,18712.75,2238.0901
2024-10-30,5813.6699,42141.5391,18607.9297,2233.04
2024-10-31,5705.4502,41763.4609,18095.1504,2196.6499
2024-11-01,5728.7998,42052.1914,18239.9199,2210.1299
2024-11-04,5712.6899,41794.6016,18179.9805,2219.03
2024-11-05,5782.7598,42221.8789,18439.1699,2260.8401
2024-11-06,5929.04,43729.9297,18983.4707,2392.9199
2024-11-07,5973.1001,43729.3398,19269.4609,2382.6899
2024-11-08,5995.54,43988.9883,19286.7793,2399.6399
2024-11-11,6001.3501,44293.1289,19298.7598,2434.98
2024-11-12,5983.9902,43910.9805,19281.4004,2391.8501
2024-11-13,5985.3799,43958.1914,19230.7207,2369.3701
2024-11-14,5949.1699,43750.8594,19107.6504,2336.9399
2024-11-15,5870.6201,43444.9883,18680.1191,2303.8401
2024-11-18,5893.6201,43389.6016,18791.8105,2306.3401
2024-11-19,5916.98,43268.9414,18987.4707,2324.8301
2024-11-20,5917.1099,43408.4688,18966.1406,2325.53
2024-11-21,5948.71,43870.3516,18972.4199,2364.02
2024-11-22,5969.3398,44296.5117,19003.6504,2406.6699
2024-11-25,5987.3701,44736.5703,19054.8398,2442.03
2024-11-26,6021.6299,44860.3086,19174.3008,2424.3101
2024-11-27,5998.7402,44722.0586,19060.4805,2426.1899
2024-11-29,6032.3799,44910.6484,19218.1699,2434.73
2024-12-02,6047.1499,44782.0,19403.9492,2434.1399
